domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
manufacturing,batch_execution,production_schedule,capacity_utilization_percent,capacity_utilization_percent,Capacity Utilization Percent,"DECIMAL(5,2)",,,,,transactional_data,Planned capacity utilization percentage for the manufacturing line during the scheduled period.,SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,cgmp_compliance_flag,cgmp_compliance_flag,Current Good Manufacturing Practice (cGMP) Compliance Flag,BOOLEAN,,,,,transactional_data,Indicates whether this production schedule has been reviewed and confirmed to comply with cGMP requirements per 21 CFR Parts 210 and 211.,21 CFR Parts 210 and 211
manufacturing,batch_execution,production_schedule,cmo_cdmo_flag,cmo_cdmo_flag,Contract Manufacturing Organization (CMO) / Contract Development and Manufacturing Organization (CDMO) Flag,BOOLEAN,,,,,transactional_data,Indicates whether this production schedule involves a CMO or CDMO partner rather than internal manufacturing.,SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when this production schedule record was first created in the system.,Internal Data Management Standard
manufacturing,batch_execution,production_schedule,downtime_reason,downtime_reason,Downtime Reason,STRING,,,,,transactional_data,"Reason for the scheduled downtime window (e.g., preventive maintenance, line cleaning, product changeover). [ENUM-REF-CANDIDATE: maintenance|cleaning|changeover|validation|calibration|inspection|other — 7 candidates stripped; promote to reference product]",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,downtime_window_end_timestamp,downtime_window_end_timestamp,Downtime Window End Timestamp,TIMESTAMP,,,,,transactional_data,"End timestamp of any scheduled downtime window for maintenance, cleaning, or changeover activities.",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,downtime_window_start_timestamp,downtime_window_start_timestamp,Downtime Window Start Timestamp,TIMESTAMP,,,,,transactional_data,"Start timestamp of any scheduled downtime window for maintenance, cleaning, or changeover activities.",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,executed_timestamp,executed_timestamp,Executed Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when the production schedule was marked as executed or completed.,SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,frozen_timestamp,frozen_timestamp,Frozen Timestamp,TIMESTAMP,,,,,transactional_data,"Date and time when the production schedule was frozen, preventing further changes without formal change control.",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,last_modified_timestamp,last_modified_timestamp,Last Modified Timestamp,TIMESTAMP,,,,,transactional_data,Date and time when this production schedule record was last modified or updated.,Internal Data Management Standard
manufacturing,batch_execution,production_schedule,pat_implementation_flag,pat_implementation_flag,Process Analytical Technology (PAT) Implementation Flag,BOOLEAN,,,,,transactional_data,Indicates whether Process Analytical Technology is implemented for real-time monitoring during the scheduled production.,FDA PAT Guidance
manufacturing,batch_execution,production_schedule,planning_period_end_date,planning_period_end_date,Planning Period End Date,DATE,,,,,transactional_data,End date of the planning horizon covered by this production schedule.,SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,planning_period_start_date,planning_period_start_date,Planning Period Start Date,DATE,,,,,transactional_data,Start date of the planning horizon covered by this production schedule.,SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,priority_level,priority_level,Priority Level,STRING,,,,critical|high|medium|low,transactional_data,"Priority level assigned to this production schedule, influencing resource allocation and sequencing decisions.",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,qbd_principles_applied_flag,qbd_principles_applied_flag,Quality by Design (QbD) Principles Applied Flag,BOOLEAN,,,,,transactional_data,Indicates whether Quality by Design principles have been applied in the development of this production schedule.,ICH Q8 Pharmaceutical Development
manufacturing,batch_execution,production_schedule,schedule_notes,schedule_notes,Schedule Notes,STRING,,,,,transactional_data,"Free-text notes or comments related to the production schedule, capturing special instructions, constraints, or considerations.",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,schedule_status,schedule_status,Schedule Status,STRING,,,,draft|approved|frozen|executed|cancelled|revised,transactional_data,Current lifecycle status of the production schedule indicating its approval and execution state.,SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,schedule_type,schedule_type,Schedule Type,STRING,,,,master|operational|tactical|strategic,transactional_data,"Type of production schedule indicating the planning level (e.g., master schedule, operational schedule).",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,schedule_version,schedule_version,Schedule Version,STRING,,,,"^[A-Z0-9]{1,20}$",transactional_data,"Version identifier for the production schedule, enabling tracking of schedule revisions and changes over time.",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,scheduled_duration_hours,scheduled_duration_hours,Scheduled Duration Hours,"DECIMAL(10,2)",,,,,transactional_data,"Planned duration of the production run in hours, calculated from scheduled start to end timestamps.",SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,scheduled_end_timestamp,scheduled_end_timestamp,Scheduled End Timestamp,TIMESTAMP,,,,,transactional_data,Planned end date and time for the production run on the manufacturing line.,SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,scheduled_start_timestamp,scheduled_start_timestamp,Scheduled Start Timestamp,TIMESTAMP,,,,,transactional_data,Planned start date and time for the production run on the manufacturing line.,SAP PP Production Planning Module
manufacturing,batch_execution,production_schedule,supply_chain_planning_system,supply_chain_planning_system,Supply Chain Planning System,STRING,,,,kinaxis|blue_yonder|sap_ibp|other,transactional_data,"Name of the supply chain planning system that generated or influenced this production schedule (e.g., Kinaxis RapidResponse, Blue Yonder).",Kinaxis RapidResponse / Blue Yonder
manufacturing,facility_equipment,equipment,equipment_id,equipment_id,Equipment Identifier,BIGINT,Y,,,,master_data,Unique identifier for the manufacturing equipment asset. Primary key.,ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment,budget_id,budget_id,Budget Id (Foreign Key),BIGINT,,finance.budget.budget_id,,,master_data,"Foreign key linking to finance.budget. Business justification: Major GMP equipment has dedicated budgets for qualification programs, calibration, and preventive maintenance requiring linkage for equipment lifecycle cost tracking and capital planning decisions.",Internal - LLM Generated Cross-Domain Link
manufacturing,facility_equipment,equipment,capacity_unit_of_measure_id,capacity_unit_of_measure_id,Capacity Unit Of Measure Id (Foreign Key),BIGINT,,masterdata.unit_of_measure.unit_of_measure_id,,,master_data,Foreign key linking to masterdata.unit_of_measure. Business justification: Equipment capacity specifications require standardized UoM for cross-site comparability and GMP qualification documentation. capacity_unit_of_measure is a plain string; normalizing to masterdata.unit_,Internal - LLM Generated Cross-Domain Link
manufacturing,facility_equipment,equipment,fixed_asset_id,fixed_asset_id,Fixed Asset Id (Foreign Key),BIGINT,,finance.fixed_asset.fixed_asset_id,,,master_data,"Foreign key linking to finance.fixed_asset. Business justification: GMP-critical equipment is capitalized as fixed assets requiring depreciation calculation, net book value tracking, asset retirement planning, and regulatory documentation for FDA/EMA inspections.",Internal - LLM Generated Cross-Domain Link
manufacturing,facility_equipment,equipment,line_id,line_id,Manufacturing Line Identifier,BIGINT,,manufacturing.line.line_id,,,master_data,"Identifier of the specific manufacturing line or production area where this equipment is assigned. Nullable for equipment not assigned to a specific line (e.g., utilities, mobile equipment).",ISPE Baseline Guide - Commissioning and Qualification
manufacturing,facility_equipment,equipment,plant_id,plant_id,Plant Id (Foreign Key),BIGINT,,masterdata.plant.plant_id,,,master_data,"Foreign key linking to masterdata.plant. Business justification: Equipment is managed at plant level in SAP PM (Plant Maintenance) for calibration scheduling, GMP qualification records, and regulatory inspection readiness. Plant-level equipment master data is a sta",Internal - LLM Generated Cross-Domain Link
manufacturing,facility_equipment,equipment,site_id,site_id,Manufacturing Site Identifier,BIGINT,,manufacturing.site.site_id,,,master_data,Identifier of the manufacturing site or facility where this equipment is installed.,21 CFR Part 211 - Current Good Manufacturing Practice for Finished Pharmaceuticals
manufacturing,facility_equipment,equipment,acquisition_cost,acquisition_cost,Equipment Acquisition Cost,"DECIMAL(18,2)",,,confidential,,master_data,Original purchase cost of the equipment in the currency specified in acquisition_cost_currency.,SAP S/4HANA Financial Accounting
manufacturing,facility_equipment,equipment,acquisition_cost_currency,acquisition_cost_currency,Acquisition Cost Currency Code,STRING,,,,^[A-Z]{3}$,master_data,"Three-letter ISO 4217 currency code for the acquisition cost (e.g., USD, EUR, GBP).",ISO 4217 - Currency Codes
manufacturing,facility_equipment,equipment,asset_criticality,asset_criticality,Asset Criticality Classification,STRING,,,,critical|high|medium|low,master_data,"Business criticality classification of the equipment based on impact to production, product quality, and regulatory compliance. Critical assets require highest priority for maintenance and spare parts availability.",ISO 55000 - Asset Management
manufacturing,facility_equipment,equipment,calibration_frequency_days,calibration_frequency_days,Calibration Frequency in Days,INT,,,,,master_data,"Number of days between required calibrations for this equipment, as defined in the calibration program.",ISO/IEC 17025 - General Requirements for the Competence of Testing and Calibration Laboratories
manufacturing,facility_equipment,equipment,calibration_status,calibration_status,Equipment Calibration Status,STRING,,,,not_calibrated|calibrated|calibration_due|overdue|not_applicable,master_data,Current calibration status of the equipment. Indicates whether the equipment's measurement and control systems are within acceptable tolerances.,21 CFR Part 211 - Current Good Manufacturing Practice for Finished Pharmaceuticals
manufacturing,facility_equipment,equipment,capacity_value,capacity_value,Equipment Capacity Value,"DECIMAL(18,4)",,,,,master_data,Nominal production capacity or throughput of the equipment. The unit of measure is specified in capacity_unit_of_measure.,ISPE Baseline Guide - Commissioning and Qualification
manufacturing,facility_equipment,equipment,clean_room_classification,clean_room_classification,Clean Room Classification,STRING,,,,,master_data,ISO 14644-1 clean room classification of the area where the equipment is installed. Applicable for equipment in controlled environments for sterile or aseptic manufacturing. [ENUM-REF-CANDIDATE: iso_3|iso_4|iso_5|iso_6|iso_7|iso_8|non_classified — 7 candidates stripped; promote to reference product],ISO 14644-1 - Classification of Air Cleanliness
manufacturing,facility_equipment,equipment,commissioning_date,commissioning_date,Equipment Commissioning Date,DATE,,,,,master_data,Date when the equipment was commissioned and made ready for qualification activities.,ISPE Baseline Guide - Commissioning and Qualification
manufacturing,facility_equipment,equipment,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this equipment master record was first created in the system.,ISO 8601 - Date and Time Format
manufacturing,facility_equipment,equipment,csv_status,csv_status,Computer System Validation (CSV) Status,STRING,,,,not_applicable|not_validated|validation_in_progress|validated|revalidation_required,master_data,"Validation status for computerized equipment systems per 21 CFR Part 11 requirements. Applicable to equipment with electronic controls, data acquisition, or automated processes.",21 CFR Part 11 - Electronic Records and Electronic Signatures
manufacturing,facility_equipment,equipment,equipment_category,equipment_category,Equipment Category,STRING,,,,production|packaging|quality_control|utilities|support,master_data,"High-level categorization of equipment by operational function: production (API/DP manufacturing), packaging (primary/secondary), quality control (testing/inspection), utilities (water/HVAC/compressed air), or support (material handling/storage).",ISPE Baseline Guide - Commissioning and Qualification
manufacturing,facility_equipment,equipment,equipment_description,equipment_description,Equipment Description,STRING,,,,,master_data,"Detailed description of the equipment including its purpose, key features, and operational characteristics.",ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment,equipment_name,equipment_name,Equipment Name,STRING,,,,,master_data,"Descriptive name of the equipment asset (e.g., Reactor-101, Tablet Press Line 3, Lyophilizer A).",ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment,equipment_type,equipment_type,Equipment Type,STRING,,,,,master_data,"Classification of the equipment based on its function in the manufacturing process. Includes primary manufacturing equipment, utilities, and support systems. [ENUM-REF-CANDIDATE: reactor|blender|granulator|tablet_press|capsule_filler|coating_machine|lyophilizer|autoclave|filling_machine|packaging_line|labeling_machine|inspection_system|fermentor|centrifuge|dryer|mill|sifter|homogenizer|mixer|sterilizer|isolator|laminar_flow_hood|clean_room_hvac|water_system|compressed_air_system|nitrogen_generator|other — 27 candidates stripped; promote to reference product]",21 CFR Part 211 - Current Good Manufacturing Practice for Finished Pharmaceuticals
manufacturing,facility_equipment,equipment,gmp_critical_flag,gmp_critical_flag,Good Manufacturing Practice (GMP) Critical Flag,BOOLEAN,,,,,master_data,"Indicates whether this equipment is classified as GMP-critical, meaning it directly impacts product quality, safety, or efficacy and requires enhanced qualification, calibration, and change control.",21 CFR Part 211 - Current Good Manufacturing Practice for Finished Pharmaceuticals
manufacturing,facility_equipment,equipment,installation_date,installation_date,Equipment Installation Date,DATE,,,,,master_data,Date when the equipment was physically installed at the manufacturing site.,ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment,iq_completion_date,iq_completion_date,Installation Qualification (IQ) Completion Date,DATE,,,,,master_data,Date when Installation Qualification was successfully completed and approved.,ISPE GAMP 5 - Good Automated Manufacturing Practice
manufacturing,facility_equipment,equipment,last_calibration_date,last_calibration_date,Last Calibration Date,DATE,,,,,master_data,Date when the equipment was last calibrated.,ISO/IEC 17025 - General Requirements for the Competence of Testing and Calibration Laboratories
manufacturing,facility_equipment,equipment,last_modified_timestamp,last_modified_timestamp,Record Last Modified Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this equipment master record was last updated.,ISO 8601 - Date and Time Format
manufacturing,facility_equipment,equipment,last_pm_date,last_pm_date,Last Preventive Maintenance Date,DATE,,,,,master_data,Date when the last scheduled preventive maintenance was completed on this equipment.,ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment,model_number,model_number,Equipment Model Number,STRING,,,,,master_data,Manufacturer's model number or designation for the equipment.,ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment,next_calibration_due_date,next_calibration_due_date,Next Calibration Due Date,DATE,,,,,master_data,Scheduled date for the next calibration of the equipment to maintain measurement accuracy and GMP compliance.,ISO/IEC 17025 - General Requirements for the Competence of Testing and Calibration Laboratories
manufacturing,facility_equipment,equipment,next_pm_due_date,next_pm_due_date,Next Preventive Maintenance Due Date,DATE,,,,,master_data,Scheduled date for the next preventive maintenance activity on this equipment.,ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment,next_qualification_due_date,next_qualification_due_date,Next Qualification Due Date,DATE,,,,,master_data,Scheduled date for the next periodic requalification of the equipment to maintain GMP compliance.,21 CFR Part 211 - Current Good Manufacturing Practice for Finished Pharmaceuticals
manufacturing,facility_equipment,equipment,operational_status,operational_status,Equipment Operational Status,STRING,,,,,master_data,Current operational state of the equipment. Operational indicates the equipment is available for production use; under_maintenance indicates scheduled or unscheduled maintenance; quarantined indicates the equipment is restricted from use pending investigation; decommissioned indicates permanent removal from service. [ENUM-REF-CANDIDATE: operational|under_maintenance|quarantined|decommissioned|idle|startup|shutdown — 7 candidates stripped; promote to reference product],21 CFR Part 211 - Current Good Manufacturing Practice for Finished Pharmaceuticals
manufacturing,facility_equipment,equipment,oq_completion_date,oq_completion_date,Operational Qualification (OQ) Completion Date,DATE,,,,,master_data,Date when Operational Qualification was successfully completed and approved.,ISPE GAMP 5 - Good Automated Manufacturing Practice
manufacturing,facility_equipment,equipment,pq_completion_date,pq_completion_date,Performance Qualification (PQ) Completion Date,DATE,,,,,master_data,"Date when Performance Qualification was successfully completed and approved, confirming the equipment consistently performs as intended in the production environment.",ISPE GAMP 5 - Good Automated Manufacturing Practice
manufacturing,facility_equipment,equipment,qualification_status,qualification_status,Equipment Qualification Status,STRING,,,,,master_data,"Current qualification status of the equipment per Good Manufacturing Practice (GMP) requirements. Tracks progression through Installation Qualification (IQ), Operational Qualification (OQ), and Performance Qualification (PQ). [ENUM-REF-CANDIDATE: not_qualified|iq_in_progress|iq_complete|oq_in_progress|oq_complete|pq_in_progress|pq_complete|qualified|requalification_required — 9 candidates stripped; promote to reference product]",21 CFR Part 211 - Current Good Manufacturing Practice for Finished Pharmaceuticals
manufacturing,facility_equipment,equipment,sap_equipment_number,sap_equipment_number,SAP Plant Maintenance (PM) Equipment Number,STRING,,,,"^[0-9]{8,10}$",master_data,"Equipment master record number in SAP PM module used for maintenance planning, work orders, and asset tracking.",SAP S/4HANA Plant Maintenance
manufacturing,facility_equipment,equipment,serial_number,serial_number,Equipment Serial Number,STRING,,,confidential,,master_data,Unique serial number assigned by the manufacturer to this specific equipment unit.,ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment,tag_number,tag_number,Equipment Tag Number,STRING,,,,"^[A-Z0-9]{3,20}$",master_data,Unique alphanumeric tag number assigned to the equipment for identification and tracking purposes in the manufacturing facility. This is the business identifier used in operations and maintenance.,ISPE GAMP 5 - Good Automated Manufacturing Practice
manufacturing,facility_equipment,equipment,warranty_expiration_date,warranty_expiration_date,Warranty Expiration Date,DATE,,,,,master_data,Date when the manufacturer's warranty coverage for this equipment expires.,ISO 9001 Quality Management Systems
manufacturing,facility_equipment,equipment_qualification,equipment_qualification_id,equipment_qualification_id,Equipment Qualification ID,BIGINT,Y,,,,transactional_data,Unique identifier for the equipment qualification record. Primary key for this entity.,21 CFR Part 11 - Electronic Records
manufacturing,facility_equipment,equipment_qualification,capa_id,capa_id,Quality Capa Id (Foreign Key),BIGINT,,quality.capa.capa_id,,,transactional_data,Foreign key linking to quality.quality_capa. Business justification: Equipment qualification failures mandate CAPA initiation per GMP. equipment_qualification has capa_reference_number (denormalized text). Replacing with a proper FK to quality_capa enables direct trace,Internal - LLM Generated Cross-Domain Link
manufacturing,facility_equipment,equipment_qualification,drug_product_id,drug_product_id,Drug Product Id (Foreign Key),BIGINT,,product.drug_product.drug_product_id,,,transactional_data,"Foreign key linking to product.drug_product. Business justification: Equipment qualification (IQ/OQ/PQ) protocols define product-specific acceptance criteria for drug products manufactured on that equipment. Regulatory submissions, site transfer activities, and requali",Internal - LLM Generated Cross-Domain Link
manufacturing,facility_equipment,equipment_qualification,equipment_id,equipment_id,Equipment ID,BIGINT,,manufacturing.equipment.equipment_id,,,transactional_data,Reference to the manufacturing equipment being qualified. Links to the equipment master record.,21 CFR Part 211 - Current Good Manufacturing Practice
manufacturing,facility_equipment,equipment_qualification,internal_order_id,internal_order_id,Internal Order Id (Foreign Key),BIGINT,,finance.internal_order.internal_order_id,,,transactional_data,Foreign key linking to finance.internal_order. Business justification: IQ/OQ/PQ qualification activities are significant cost events tracked via internal orders in pharma ERP. Finance teams capitalize or expense qualification costs based on the internal order; this link ,Internal - LLM Generated Cross-Domain Link
manufacturing,facility_equipment,equipment_qualification,production_line_id,production_line_id,Production Line ID,BIGINT,,manufacturing.line.line_id,,,transactional_data,Reference to the specific production line where the equipment operates. Provides manufacturing context for the qualification.,21 CFR Part 211 - Current Good Manufacturing Practice
manufacturing,facility_equipment,equipment_qualification,site_id,site_id,Manufacturing Site ID,BIGINT,,manufacturing.site.site_id,,,transactional_data,Reference to the manufacturing facility where the equipment is installed and qualified. Links to the site master data.,21 CFR Part 211 - Current Good Manufacturing Practice
manufacturing,facility_equipment,equipment_qualification,vendor_business_partner_id,vendor_business_partner_id,Vendor Business Partner Id (Foreign Key),BIGINT,,masterdata.business_partner.business_partner_id,,,transactional_data,Foreign key linking to masterdata.business_partner. Business justification: Equipment qualification requires tracking the vendor/supplier who performed or supported qualification activities. FDA 21 CFR Part 211 and EU GMP require vendor qualification status. vendor_name is de,Internal - LLM Generated Cross-Domain Link
manufacturing,facility_equipment,equipment_qualification,acceptance_criteria_summary,acceptance_criteria_summary,Acceptance Criteria Summary,STRING,,,,,transactional_data,Summary of the key acceptance criteria defined in the qualification protocol. Defines the pass/fail thresholds for qualification tests.,FDA Guidance - Process Validation: General Principles and Practices
manufacturing,facility_equipment,equipment_qualification,capa_required_flag,capa_required_flag,Corrective and Preventive Action (CAPA) Required Flag,BOOLEAN,,,,,transactional_data,Indicates whether Corrective and Preventive Action (CAPA) is required based on qualification results. True if failures or significant deviations necessitate formal corrective action.,21 CFR Part 211.100 - Written Procedures; Deviations
manufacturing,facility_equipment,equipment_qualification,comments,comments,Qualification Comments,STRING,,,,,transactional_data,"Additional comments, observations, or notes related to the qualification activity. Captures context not covered by structured fields.",21 CFR Part 211.180 - General Requirements for Records
manufacturing,facility_equipment,equipment_qualification,created_by_user,created_by_user,Record Created By User,STRING,,,,,transactional_data,Username or identifier of the system user who created this qualification record. Required for 21 CFR Part 11 compliance.,21 CFR Part 11 - Electronic Records and Signatures
manufacturing,facility_equipment,equipment_qualification,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp when this qualification record was first created in the system. Audit trail field for record lifecycle tracking.,21 CFR Part 11 - Electronic Records and Signatures
manufacturing,facility_equipment,equipment_qualification,csv_category,csv_category,Computer System Validation (CSV) Category,STRING,,,,Category 1|Category 2|Category 3|Category 4|Category 5,transactional_data,"Computer System Validation (CSV) category per Good Automated Manufacturing Practice (GAMP) 5 guidelines. Category 3 (non-configured products), Category 4 (configured products), and Category 5 (custom applications) require different validation approaches.",ISPE GAMP 5 - Good Automated Manufacturing Practice
manufacturing,facility_equipment,equipment_qualification,deviation_count,deviation_count,Deviation Count,INT,,,,,transactional_data,Number of deviations from the qualification protocol that occurred during execution. Each deviation requires documentation and impact assessment per Good Manufacturing Practice (GMP).,21 CFR Part 211.192 - Production Record Review
manufacturing,facility_equipment,equipment_qualification,engineering_approval_date,engineering_approval_date,Engineering Approval Date,DATE,,,,,transactional_data,Date when the Engineering department formally approved the qualification from a technical perspective.,21 CFR Part 211.25 - Personnel Qualifications
manufacturing,facility_equipment,equipment_qualification,engineering_approver_name,engineering_approver_name,Engineering Approver Name,STRING,,,confidential,,transactional_data,Full name of the Engineering representative who reviewed and approved the technical aspects of the qualification.,21 CFR Part 211.25 - Personnel Qualifications
manufacturing,facility_equipment,equipment_qualification,execution_end_date,execution_end_date,Execution End Date,DATE,,,,,transactional_data,Date when qualification testing activities were completed. Marks the conclusion of all qualification tests defined in the protocol.,21 CFR Part 211.180 - General Requirements for Records
manufacturing,facility_equipment,equipment_qualification,execution_start_date,execution_start_date,Execution Start Date,DATE,,,,,transactional_data,Date when qualification testing activities commenced. Marks the beginning of the qualification execution phase.,21 CFR Part 211.180 - General Requirements for Records
manufacturing,facility_equipment,equipment_qualification,gmp_impact_classification,gmp_impact_classification,Good Manufacturing Practice (GMP) Impact Classification,STRING,,,,GMP Critical|GMP Non-Critical|GMP Impact|Non-GMP,transactional_data,Classification of the equipment based on its impact on product quality and Good Manufacturing Practice (GMP) compliance. GMP Critical equipment directly impacts product quality and requires full qualification.,ISPE GAMP 5 - Good Automated Manufacturing Practice
manufacturing,facility_equipment,equipment_qualification,last_modified_by_user,last_modified_by_user,Record Last Modified By User,STRING,,,,,transactional_data,Username or identifier of the system user who last modified this qualification record. Required for 21 CFR Part 11 compliance and audit trail.,21 CFR Part 11 - Electronic Records and Signatures
manufacturing,facility_equipment,equipment_qualification,last_modified_timestamp,last_modified_timestamp,Record Last Modified Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp when this qualification record was last modified. Audit trail field for change tracking per 21 CFR Part 11.,21 CFR Part 11 - Electronic Records and Signatures
manufacturing,facility_equipment,equipment_qualification,next_requalification_date,next_requalification_date,Next Requalification Date,DATE,,,,,transactional_data,Scheduled date for the next periodic requalification of the equipment. Ensures ongoing compliance with Current Good Manufacturing Practice (cGMP) requirements.,21 CFR Part 211.63 - Equipment Design and Qualification
manufacturing,facility_equipment,equipment_qualification,qualification_lead_email,qualification_lead_email,Qualification Lead Email Address,STRING,,,"confidential,pii_email","^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$",transactional_data,Email address of the qualification lead for communication and coordination purposes.,GDPR Article 4 - Personal Data
manufacturing,facility_equipment,equipment_qualification,qualification_lead_name,qualification_lead_name,Qualification Lead Name,STRING,,,confidential,,transactional_data,Full name of the individual responsible for leading and coordinating the qualification activities. Primary point of contact for the qualification project.,21 CFR Part 211.25 - Personnel Qualifications
manufacturing,facility_equipment,equipment_qualification,qualification_outcome,qualification_outcome,Qualification Outcome,STRING,,,,Pass|Fail|Pass with Deviation|Conditional Pass,transactional_data,Final result of the qualification activity indicating whether the equipment met all acceptance criteria defined in the qualification protocol.,FDA Guidance - Process Validation: General Principles and Practices
manufacturing,facility_equipment,equipment_qualification,qualification_protocol_number,qualification_protocol_number,Qualification Protocol Number,STRING,,,,"^[A-Z0-9-]{6,30}$",transactional_data,Unique protocol document number that defines the qualification test plan and acceptance criteria. Externally-known business identifier for this qualification activity.,21 CFR Part 211.63 - Equipment Design and Qualification
manufacturing,facility_equipment,equipment_qualification,qualification_scope_description,qualification_scope_description,Qualification Scope Description,STRING,,,,,transactional_data,"Detailed description of the qualification scope including systems, subsystems, and Critical Process Parameters (CPP) or Critical Quality Attributes (CQA) being validated.",FDA Guidance - Process Validation: General Principles and Practices
manufacturing,facility_equipment,equipment_qualification,qualification_status,qualification_status,Qualification Status,STRING,,,,,transactional_data,Current lifecycle status of the qualification activity. Tracks progression from planning through execution to final outcome. [ENUM-REF-CANDIDATE: Planned|In Progress|Completed|Passed|Failed|On Hold|Cancelled — 7 candidates stripped; promote to reference product],21 CFR Part 211 - Current Good Manufacturing Practice
manufacturing,facility_equipment,equipment_qualification,qualification_type,qualification_type,Qualification Type,STRING,,,,IQ|OQ|PQ|Requalification|Concurrent Validation|Retrospective Validation,transactional_data,Type of qualification activity performed. IQ (Installation Qualification) verifies equipment is installed correctly; OQ (Operational Qualification) verifies equipment operates within specified parameters; PQ (Performance Qualification) verifies equipment consistently produces quality product under normal operating conditions.,FDA Guidance - Process Validation: General Principles and Practices
manufacturing,facility_equipment,equipment_qualification,quality_approval_date,quality_approval_date,Quality Approval Date,DATE,,,,,transactional_data,Date when the Quality Assurance unit formally approved the qualification results and released the equipment for production use.,21 CFR Part 211.22 - Responsibilities of Quality Control Unit
manufacturing,facility_equipment,equipment_qualification,quality_approver_name,quality_approver_name,Quality Approver Name,STRING,,,confidential,,transactional_data,Full name of the Quality Assurance (QA) representative who reviewed and approved the qualification results. Required for Good Manufacturing Practice (GMP) compliance.,21 CFR Part 211.22 - Responsibilities of Quality Control Unit
manufacturing,facility_equipment,equipment_qualification,regulatory_submission_flag,regulatory_submission_flag,Regulatory Submission Flag,BOOLEAN,,,,,transactional_data,"Indicates whether this qualification is part of a regulatory submission package (New Drug Application (NDA), Biologics License Application (BLA), or Marketing Authorization Application (MAA)). True if qualification data will be submitted to regulatory authorities.",21 CFR Part 314 - Applications for FDA Approval to Market a New Drug
manufacturing,facility_equipment,equipment_qualification,regulatory_submission_reference,regulatory_submission_reference,Regulatory Submission Reference Number,STRING,,,,"^[A-Z0-9-]{6,30}$",transactional_data,"Reference number of the regulatory submission (New Drug Application (NDA), Biologics License Application (BLA), Marketing Authorization Application (MAA)) that includes this qualification data.",21 CFR Part 314 - Applications for FDA Approval to Market a New Drug
manufacturing,facility_equipment,equipment_qualification,risk_assessment_reference,risk_assessment_reference,Risk Assessment Reference Number,STRING,,,,"^[A-Z0-9-]{6,30}$",transactional_data,Reference number of the risk assessment document that informed the qualification strategy. Aligns with Quality by Design (QbD) principles.,ICH Q9 - Quality Risk Management
manufacturing,facility_equipment,equipment_qualification,test_cases_executed_count,test_cases_executed_count,Test Cases Executed Count,INT,,,,,transactional_data,Total number of test cases executed during the qualification activity. Provides a measure of qualification scope and thoroughness.,FDA Guidance - Process Validation: General Principles and Practices
manufacturing,facility_equipment,equipment_qualification,test_cases_failed_count,test_cases_failed_count,Test Cases Failed Count,INT,,,,,transactional_data,Number of test cases that did not meet acceptance criteria during qualification execution. Triggers investigation and Corrective and Preventive Action (CAPA) if applicable.,FDA Guidance - Process Validation: General Principles and Practices
manufacturing,facility_equipment,equipment_qualification,test_cases_passed_count,test_cases_passed_count,Test Cases Passed Count,INT,,,,,transactional_data,Number of test cases that met acceptance criteria during qualification execution. Used to calculate pass rate.,FDA Guidance - Process Validation: General Principles and Practices
