domain,subdomain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
grid,reliability_management,pmu_device,control_area_id,control_area_id,Balancing Authority ID,BIGINT,,grid.control_area.control_area_id,,,master_data,Reference to the balancing authority or control area responsible for the grid region where this PMU is deployed.,NERC BAL - Balancing Standards
grid,reliability_management,pmu_device,line_id,line_id,Line Id (Foreign Key),BIGINT,,transmission.line.line_id,,,master_data,Foreign key linking to transmission.line. Business justification: PMU devices are installed on transmission lines to measure synchrophasor data for wide-area monitoring. The monitored_line_name is a denormalized text field. Direct FK enables NERC PRC-002 compliance ,Internal - LLM Generated Cross-Domain Link
grid,reliability_management,pmu_device,nerc_cip_asset_id,nerc_cip_asset_id,Nerc Cip Asset Id (Foreign Key),BIGINT,,compliance.nerc_cip_asset.nerc_cip_asset_id,,,master_data,Foreign key linking to compliance.nerc_cip_asset. Business justification: PMUs at control centers and critical substations are BES Cyber Assets under NERC CIP-002. Each PMU must be categorized and tracked in the CIP asset inventory for CIP-007 and CIP-010 compliance (system,Internal - LLM Generated Cross-Domain Link
grid,reliability_management,pmu_device,obligation_id,obligation_id,Obligation Id (Foreign Key),BIGINT,,compliance.obligation.obligation_id,,,master_data,Foreign key linking to compliance.obligation. Business justification: PMU devices are registered and operated under NERC PRC-002 (Disturbance Monitoring) obligations. pmu_device.nerc_prc_002_registered flag signals this requirement. Linking to the specific obligation su,Internal - LLM Generated Cross-Domain Link
grid,reliability_management,pmu_device,registry_id,registry_id,Asset Registry Id (Foreign Key),BIGINT,,asset.registry.registry_id,,,master_data,"Foreign key linking to asset.asset_registry. Business justification: PMU devices are capital assets requiring maintenance, calibration, warranty tracking, depreciation accounting, and spare parts inventory management. Asset management systems need direct linkage to tra",Internal - LLM Generated Cross-Domain Link
grid,reliability_management,pmu_device,warranty_id,warranty_id,Warranty Id (Foreign Key),BIGINT,,asset.warranty.warranty_id,,,master_data,"Foreign key linking to asset.warranty. Business justification: PMU devices carry manufacturer warranties covering hardware defects and performance guarantees. Linking pmu_device to asset warranty normalizes warranty tracking, removes the denormalized expiration d",Internal - LLM Generated Cross-Domain Link
grid,reliability_management,pmu_device,commissioning_date,commissioning_date,PMU Commissioning Date,DATE,,,,,master_data,Date when the PMU device was commissioned and began operational data reporting in the WAMS network.,NERC PRC-002 - Disturbance Monitoring
grid,reliability_management,pmu_device,communication_protocol,communication_protocol,Communication Protocol,STRING,,,,ieee_c37_118|iec_61850_90_5|dnp3|modbus_tcp,master_data,"Network protocol used by the PMU to transmit synchrophasor data to the PDC (IEEE C37.118, IEC 61850-90-5, DNP3, or Modbus TCP).",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this PMU device record was first created in the system.,Data Governance Standards
grid,reliability_management,pmu_device,critical_infrastructure_flag,critical_infrastructure_flag,Critical Infrastructure Flag,BOOLEAN,,,,,master_data,Indicates whether this PMU device is designated as critical infrastructure requiring enhanced cybersecurity and physical security controls per NERC CIP standards.,NERC CIP - Critical Infrastructure Protection
grid,reliability_management,pmu_device,data_latency_ms,data_latency_ms,Data Latency (Milliseconds),INT,,,,,master_data,"Typical end-to-end latency in milliseconds from PMU measurement to PDC receipt, critical for real-time wide-area monitoring applications.",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,data_quality_threshold_pct,data_quality_threshold_pct,Data Quality Threshold Percentage,"DECIMAL(5,2)",,,,,master_data,"Minimum acceptable data quality percentage for this PMU device, below which alarms are triggered for investigation.",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,data_source_system,data_source_system,Data Source System,STRING,,,,,master_data,"Name of the source system or application from which this PMU device master data originated (e.g., WAMS configuration system, asset registry, EMS).",Data Lineage Standards
grid,reliability_management,pmu_device,device_name,device_name,PMU Device Name,STRING,,,,,master_data,Human-readable name or label assigned to the PMU device for operational identification and reference in WAMS configuration.,NERC PRC-002 - Disturbance Monitoring
grid,reliability_management,pmu_device,device_serial_number,device_serial_number,PMU Device Serial Number,STRING,,,"confidential,pii_device",,master_data,"Manufacturer-assigned unique serial number for the PMU hardware unit, used for warranty tracking and asset management.",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,device_type,device_type,PMU Device Type,STRING,,,,standalone_pmu|relay_embedded_pmu|meter_embedded_pmu|portable_pmu,master_data,"Classification of the PMU device form factor: standalone dedicated PMU, relay with embedded PMU functionality, meter with embedded PMU, or portable PMU for temporary deployment.",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,firmware_version,firmware_version,PMU Firmware Version,STRING,,,,,master_data,"Current firmware version installed on the PMU device, critical for compatibility and feature support in synchrophasor data collection.",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,gps_sync_source,gps_sync_source,GPS Synchronization Source,STRING,,,,gps_antenna|irig_b|ptp_ieee1588|ntp|internal_clock,master_data,"Time synchronization method used by the PMU to achieve microsecond-level timestamp accuracy required for synchrophasor measurements (GPS antenna, IRIG-B, Precision Time Protocol, Network Time Protocol, or internal clock).",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,installation_date,installation_date,PMU Installation Date,DATE,,,,,master_data,"Date when the PMU device was physically installed at the substation location, which may precede commissioning date.",Asset Management Best Practices
grid,reliability_management,pmu_device,interconnection_name,interconnection_name,Interconnection Name,STRING,,,,eastern|western|texas|quebec,master_data,"Name of the major North American power grid interconnection where the PMU is deployed (Eastern, Western, Texas, or Quebec).",NERC Interconnection Standards
grid,reliability_management,pmu_device,ip_address,ip_address,PMU IP Address,STRING,,,confidential,,master_data,Network IP address assigned to the PMU device for communication with the PDC and WAMS applications.,NERC CIP-005 - Electronic Security Perimeter
grid,reliability_management,pmu_device,last_updated_timestamp,last_updated_timestamp,Record Last Updated Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this PMU device record was most recently modified.,Data Governance Standards
grid,reliability_management,pmu_device,latitude,latitude,Geographic Latitude,"DECIMAL(10,7)",,,"restricted,pii_address",,master_data,Geographic latitude coordinate of the PMU device installation location in decimal degrees.,WGS84 Geographic Coordinate System
grid,reliability_management,pmu_device,longitude,longitude,Geographic Longitude,"DECIMAL(10,7)",,,"restricted,pii_address",,master_data,Geographic longitude coordinate of the PMU device installation location in decimal degrees.,WGS84 Geographic Coordinate System
grid,reliability_management,pmu_device,maintenance_contract_number,maintenance_contract_number,Maintenance Contract Number,STRING,,,,,master_data,Reference number for the maintenance service contract covering this PMU device.,Asset Management Best Practices
grid,reliability_management,pmu_device,manufacturer,manufacturer,PMU Manufacturer,STRING,,,,,master_data,"Name of the company that manufactured the PMU device (e.g., SEL, GE, ABB, Schweitzer Engineering Laboratories).",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,model,model,PMU Model Number,STRING,,,,,master_data,"Manufacturer model number or designation for the PMU device, identifying the specific product line and capabilities.",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,monitored_bus_name,monitored_bus_name,Monitored Bus Name,STRING,,,,,master_data,Name of the electrical bus or node that this PMU is monitoring for voltage phasor measurements.,IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,nerc_prc_002_registered,nerc_prc_002_registered,NERC PRC-002 Registered Flag,BOOLEAN,,,,,master_data,Indicates whether this PMU device is registered with NERC as part of the disturbance monitoring equipment required under PRC-002 reliability standard.,NERC PRC-002 - Disturbance Monitoring
grid,reliability_management,pmu_device,nerc_region,nerc_region,NERC Region,STRING,,,,,master_data,"North American Electric Reliability Corporation regional entity jurisdiction where the PMU is located (WECC, ERCOT, MRO, NPCC, RF, SERC, SPP, TRE). [ENUM-REF-CANDIDATE: WECC|ERCOT|MRO|NPCC|RF|SERC|SPP|TRE — 8 candidates stripped; promote to reference product]",NERC Regional Entities
grid,reliability_management,pmu_device,nerc_registration_code,nerc_registration_code,NERC Registration Identifier,STRING,,,,,master_data,NERC-assigned registration identifier for this PMU device when registered under PRC-002 disturbance monitoring requirements.,NERC PRC-002 - Disturbance Monitoring
grid,reliability_management,pmu_device,notes,notes,PMU Device Notes,STRING,,,,,master_data,"Free-form text field for additional notes, comments, or special considerations related to the PMU device configuration or operation.",Data Management Best Practices
grid,reliability_management,pmu_device,operational_status,operational_status,PMU Operational Status,STRING,,,,in_service|out_of_service|testing|maintenance|decommissioned|standby,master_data,"Current operational state of the PMU device in the WAMS network, indicating whether it is actively reporting synchrophasor data.",NERC PRC-002 - Disturbance Monitoring
grid,reliability_management,pmu_device,operator_organization,operator_organization,Operator Organization,STRING,,,,,master_data,"Name of the utility or organization responsible for operating and maintaining the PMU device, which may differ from the owner.",Asset Management Best Practices
grid,reliability_management,pmu_device,owner_organization,owner_organization,Owner Organization,STRING,,,,,master_data,Name of the utility or organization that owns the PMU device asset.,Asset Management Best Practices
grid,reliability_management,pmu_device,pdc_reference,pdc_reference,Phasor Data Concentrator (PDC) ID,BIGINT,,,,,master_data,Reference to the Phasor Data Concentrator that aggregates and time-aligns synchrophasor data from this PMU device.,IEEE C37.244 - PDC Standard
grid,reliability_management,pmu_device,pdc_stream_reference,pdc_stream_reference,PDC Stream Identifier,STRING,,,,,master_data,Unique stream identifier or channel number assigned by the PDC for this PMU data feed.,IEEE C37.244 - PDC Standard
grid,reliability_management,pmu_device,pi_tag_prefix,pi_tag_prefix,OSIsoft PI Tag Prefix,STRING,,,,,master_data,"Prefix used for all OSIsoft PI historian tags associated with this PMU device, enabling integration with PI for synchrophasor data archival and analytics.",OSIsoft PI System
grid,reliability_management,pmu_device,reporting_rate_fps,reporting_rate_fps,PMU Reporting Rate (Frames Per Second),INT,,,,,master_data,"Number of synchrophasor data frames transmitted per second by the PMU device, typically 30, 60, or 120 frames per second depending on application requirements.",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,retirement_date,retirement_date,PMU Retirement Date,DATE,,,,,master_data,Date when the PMU device was decommissioned and removed from operational service in the WAMS network.,Asset Management Best Practices
grid,reliability_management,pmu_device,total_error_vector_limit_pct,total_error_vector_limit_pct,Total Error Vector (TEV) Limit Percentage,"DECIMAL(5,2)",,,,,master_data,"Maximum allowable Total Error Vector percentage for synchrophasor measurements, per IEEE C37.118 accuracy requirements.",IEEE C37.118 - Synchrophasor Standard
grid,reliability_management,pmu_device,voltage_level_kv,voltage_level_kv,Voltage Level (kV),"DECIMAL(10,3)",,,,,master_data,Nominal voltage level in kilovolts of the electrical equipment being monitored by the PMU device.,NERC FAC - Facility Standards
grid,system_planning,contingency,contingency_id,contingency_id,Contingency Identifier (ID),BIGINT,Y,,,,master_data,Unique identifier for the contingency case definition. Primary key for the contingency master catalog.,NERC TPL-001-5 Transmission System Planning Performance Requirements
grid,system_planning,contingency,contingency_state_estimation_run_id,contingency_state_estimation_run_id,,BIGINT,,grid.state_estimation_run.state_estimation_run_id,,,master_data,FK to grid.state_estimation_run.state_estimation_run_id — Each contingency analysis execution (now merged into contingency) is triggered by a converged state estimation run. This FK links the security assessment to the system state it evaluated — critical fo,
grid,system_planning,contingency,control_area_id,control_area_id,Control Area Id (Foreign Key),BIGINT,,grid.control_area.control_area_id,,,master_data,Foreign key linking to grid.control_area. Business justification: Contingencies (N-1 and N-2 scenarios) must be scoped to a specific control area for NERC compliance and operational context. Each contingency case is defined and analyzed within the boundaries of a ba,Internal - LLM Generated Cross-Domain Link
grid,system_planning,contingency,line_id,line_id,Line Id (Foreign Key),BIGINT,,transmission.line.line_id,,,master_data,"Foreign key linking to transmission.line. Business justification: Contingencies model the outage of specific transmission lines (N-1, N-2 events). The primary_element_reference is a denormalized text field. Direct FK to line enables automated contingency definition ",Internal - LLM Generated Cross-Domain Link
grid,system_planning,contingency,obligation_id,obligation_id,Obligation Id (Foreign Key),BIGINT,,compliance.obligation.obligation_id,,,master_data,"Foreign key linking to compliance.obligation. Business justification: Each contingency definition implements specific NERC TPL standard requirements (N-1, N-2 criteria). This link documents which obligation mandates monitoring this contingency, enabling compliance repor",Internal - LLM Generated Cross-Domain Link
grid,system_planning,contingency,power_transformer_id,power_transformer_id,Power Transformer Id (Foreign Key),BIGINT,,transmission.power_transformer.power_transformer_id,,,master_data,Foreign key linking to transmission.power_transformer. Business justification: Contingencies also model transformer outages (N-1 transformer events). The primary_element_reference covers both lines and transformers. A separate FK to power_transformer enables transformer continge,Internal - LLM Generated Cross-Domain Link
grid,system_planning,contingency,to_state_estimation_run_id,to_state_estimation_run_id,,BIGINT,,grid.state_estimation_run.state_estimation_run_id,,,master_data,FK to grid.state_estimation_run.state_estimation_run_id — Contingency analysis runs are triggered after each converged state estimation solution. The parent SE run provides the base-case power flow against which contingencies are evaluated. This is a critica,
grid,system_planning,contingency,alarm_threshold_enabled,alarm_threshold_enabled,Alarm Threshold Enabled Flag,BOOLEAN,,,,,master_data,Boolean flag indicating whether operator alarms are triggered when violations are detected for this contingency.,NERC TOP-002
grid,system_planning,contingency,analysis_method,analysis_method,Analysis Method,STRING,,,,full_ac|linear_dc|fast_decoupled,master_data,"Power flow solution method used for contingency analysis: full AC (alternating current) power flow, linear DC (direct current) approximation, or fast decoupled method.",IEEE Power Flow Standards
grid,system_planning,contingency,compliance_evidence_retention_years,compliance_evidence_retention_years,Compliance Evidence Retention Period (Years),INT,,,,,master_data,Number of years that contingency analysis records and violation evidence must be retained for NERC compliance audits.,NERC Rules of Procedure Section 1600
grid,system_planning,contingency,contingency_category,contingency_category,Contingency Category,STRING,,,,N-1|N-2|N-1-1|extreme_event,master_data,"NERC planning category indicating the number of simultaneous element outages (N-1 single contingency, N-2 double contingency, N-1-1 sequential, or extreme event).",NERC TPL-001-5 Table 1
grid,system_planning,contingency,contingency_code,contingency_code,Contingency Code,STRING,,,,,master_data,Standardized alphanumeric code or identifier used in EMS and SCADA systems to reference this contingency case.,IEEE 1547 Standard for Interconnection
grid,system_planning,contingency,contingency_name,contingency_name,Contingency Name,STRING,,,,,master_data,"Human-readable name or label for the contingency case (e.g., 'Line 345 Outage', 'Generator Unit 2 Trip', 'Transformer T-12 Loss').",NERC TPL-001-5
grid,system_planning,contingency,contingency_type,contingency_type,Contingency Type,STRING,,,,line_outage|generator_trip|transformer_loss|bus_fault|breaker_failure|multiple_element,master_data,Classification of the contingency scenario by the type of element or event being simulated.,NERC TPL-001-5
grid,system_planning,contingency,corrective_action_description,corrective_action_description,Corrective Action Description,STRING,,,,,master_data,"Textual description of the corrective actions, remedial action schemes, or operator interventions modeled or recommended for this contingency.",NERC PRC-012
grid,system_planning,contingency,corrective_action_scheme_enabled,corrective_action_scheme_enabled,Corrective Action Scheme Enabled Flag,BOOLEAN,,,,,master_data,Boolean flag indicating whether a remedial action scheme (RAS) or special protection system (SPS) is modeled or enabled for this contingency.,NERC PRC-012 Remedial Action Schemes
grid,system_planning,contingency,created_timestamp,created_timestamp,Created Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this contingency case record was first created in the EMS contingency library.,Internal Data Governance Standards
grid,system_planning,contingency,data_source_system,data_source_system,Data Source System,STRING,,,,,master_data,"Name of the source system or application from which this contingency case definition was ingested (e.g., GE ADMS, ABB EMS, manual entry).",Internal Data Lineage Standards
grid,system_planning,contingency,effective_end_date,effective_end_date,Effective End Date,DATE,,,,,master_data,Date when this contingency case definition was retired or became inactive. Null for currently active contingencies.,Internal EMS Configuration Management
grid,system_planning,contingency,effective_start_date,effective_start_date,Effective Start Date,DATE,,,,,master_data,Date when this contingency case definition became active and eligible for inclusion in EMS contingency analysis runs.,Internal EMS Configuration Management
grid,system_planning,contingency,elements_removed_description,elements_removed_description,Elements Removed Description,STRING,,,,,master_data,"Detailed textual description of the transmission or generation elements that are removed or tripped in this contingency scenario (e.g., 'Transmission Line 345kV between Substation A and Substation B', 'Generator Unit G2 at Plant XYZ').",NERC TPL-001-5
grid,system_planning,contingency,ems_system_name,ems_system_name,Energy Management System (EMS) System Name,STRING,,,,,master_data,"Name or identifier of the EMS platform where this contingency case is defined and executed (e.g., GE ADMS, ABB EMS, Siemens Spectrum).",Internal IT Asset Registry
grid,system_planning,contingency,geographic_region,geographic_region,Geographic Region,STRING,,,,,master_data,"Geographic region, zone, or control area where the contingency elements are located.",NERC Regional Entity Boundaries
grid,system_planning,contingency,last_analysis_run_timestamp,last_analysis_run_timestamp,Last Analysis Run Timestamp,TIMESTAMP,,,,,master_data,Timestamp of the most recent EMS contingency analysis execution that evaluated this contingency case.,NERC TOP-002
grid,system_planning,contingency,last_modified_by_user,last_modified_by_user,Last Modified By User,STRING,,,,,master_data,Username or identifier of the EMS engineer or system operator who last modified this contingency case definition.,Internal IT Security and Access Management
grid,system_planning,contingency,last_updated_timestamp,last_updated_timestamp,Last Updated Timestamp,TIMESTAMP,,,,,master_data,Timestamp when this contingency case record was last modified or updated.,Internal Data Governance Standards
grid,system_planning,contingency,last_violation_detected_timestamp,last_violation_detected_timestamp,Last Violation Detected Timestamp,TIMESTAMP,,,,,master_data,Timestamp of the most recent contingency analysis run that detected one or more violations for this contingency.,NERC TOP-002
grid,system_planning,contingency,monitoring_enabled,monitoring_enabled,Monitoring Enabled Flag,BOOLEAN,,,,,master_data,Boolean flag indicating whether this contingency is actively monitored in real-time EMS contingency analysis runs.,NERC TOP-002 Operations Planning
grid,system_planning,contingency,nerc_standard_applicability,nerc_standard_applicability,North American Electric Reliability Corporation (NERC) Standard Applicability,STRING,,,,,master_data,"Reference to the specific NERC reliability standard(s) that mandate or govern this contingency analysis (e.g., TPL-001-5, TPL-002-4, TPL-003-1, TPL-004-1, TOP-002-4).","NERC TPL-001 through TPL-004, TOP-002"
grid,system_planning,contingency,notes,notes,Notes,STRING,,,,,master_data,"Free-form text field for additional comments, operational notes, or special instructions related to this contingency case.",Internal EMS Configuration Management
grid,system_planning,contingency,operational_status,operational_status,Operational Status,STRING,,,,active|inactive|archived|under_review,master_data,Current lifecycle status of the contingency case definition in the EMS contingency library.,Internal EMS Configuration Management
grid,system_planning,contingency,operator_acknowledgment_required,operator_acknowledgment_required,Operator Acknowledgment Required Flag,BOOLEAN,,,,,master_data,Boolean flag indicating whether system operator acknowledgment is required when violations are detected for this contingency.,NERC TOP-002
grid,system_planning,contingency,pi_historian_tag_prefix,pi_historian_tag_prefix,OSIsoft PI Historian Tag Prefix,STRING,,,,,master_data,Tag prefix or naming convention used in the OSIsoft PI historian system for storing contingency analysis results and telemetry related to this contingency.,OSIsoft PI Data Archive Standards
grid,system_planning,contingency,pre_contingency_generation_mw,pre_contingency_generation_mw,Pre-Contingency Generation (MW - Megawatt),"DECIMAL(12,2)",,,,,master_data,"Total system generation in megawatts (MW) at the time of the base case state estimation, before the contingency is applied.",NERC BAL-001
grid,system_planning,contingency,pre_contingency_load_mw,pre_contingency_load_mw,Pre-Contingency Load (MW - Megawatt),"DECIMAL(12,2)",,,,,master_data,"Total system load in megawatts (MW) at the time of the base case state estimation, before the contingency is applied.",NERC BAL-001 Real Power Balancing Control Performance
grid,system_planning,contingency,regulatory_reporting_required,regulatory_reporting_required,Regulatory Reporting Required Flag,BOOLEAN,,,,,master_data,"Boolean flag indicating whether violations or analysis results for this contingency must be reported to NERC, FERC, or state regulatory authorities.",NERC Compliance Reporting Requirements
grid,system_planning,contingency,scada_integration_enabled,scada_integration_enabled,Supervisory Control and Data Acquisition (SCADA) Integration Enabled Flag,BOOLEAN,,,,,master_data,Boolean flag indicating whether real-time SCADA telemetry is used as input for this contingency analysis.,NERC TOP-002
grid,system_planning,contingency,severity_classification,severity_classification,Severity Classification,STRING,,,,critical|high|medium|low,master_data,"Risk severity level assigned to this contingency based on potential impact to grid stability, load loss, or cascading failure risk.",NERC TPL-001-5
grid,system_planning,contingency,thermal_overload_threshold_percent,thermal_overload_threshold_percent,Thermal Overload Threshold Percentage,"DECIMAL(5,2)",,,,,master_data,"Percentage of rated capacity that defines a thermal overload violation for transmission elements in this contingency (e.g., 100.0 for normal rating, 120.0 for emergency rating).",NERC FAC-008 Facility Ratings
grid,system_planning,contingency,total_violations_detected_count,total_violations_detected_count,Total Violations Detected Count,INT,,,,,master_data,Cumulative count of violations detected across all historical contingency analysis runs for this contingency case.,Internal EMS Analytics
grid,system_planning,contingency,voltage_level_kv,voltage_level_kv,Voltage Level (kV - Kilovolt),"DECIMAL(10,2)",,,,,master_data,Nominal voltage level in kilovolts (kV) of the transmission element(s) involved in the contingency.,IEEE 1547
grid,system_planning,contingency,voltage_violation_high_kv,voltage_violation_high_kv,Voltage Violation High Threshold (kV - Kilovolt),"DECIMAL(10,2)",,,,,master_data,Upper voltage limit in kilovolts (kV) above which a voltage violation is flagged for this contingency.,NERC TPL-001-5 Table 1
grid,system_planning,contingency,voltage_violation_low_kv,voltage_violation_low_kv,Voltage Violation Low Threshold (kV - Kilovolt),"DECIMAL(10,2)",,,,,master_data,Lower voltage limit in kilovolts (kV) below which a voltage violation is flagged for this contingency.,NERC TPL-001-5 Table 1
grid,system_planning,contingency,worst_case_violation_severity,worst_case_violation_severity,Worst-Case Violation Severity,STRING,,,,none|minor|moderate|major|critical,master_data,Highest severity level of any violation ever detected for this contingency across all historical analysis runs.,NERC TPL-001-5
grid,system_planning,contingency_analysis_run,contingency_analysis_run_id,contingency_analysis_run_id,Contingency Analysis (CA) Run Identifier,BIGINT,Y,,,,transactional_data,Unique identifier for each contingency analysis execution. Primary key for the contingency analysis run record.,NERC TPL Transmission Planning Standards
grid,system_planning,contingency_analysis_run,control_area_id,control_area_id,Control Area Identifier,BIGINT,,grid.control_area.control_area_id,,,transactional_data,Reference to the control area or balancing authority area for which this contingency analysis was executed.,NERC Balancing Authority Standards
grid,system_planning,contingency_analysis_run,load_id,load_id,Load Id (Foreign Key),BIGINT,,forecast.load.load_id,,,transactional_data,Foreign key linking to forecast.load. Business justification: Contingency analysis runs require a load forecast as the base-case power flow snapshot. NERC TPL standards mandate that contingency studies document the load conditions used. Linking CA runs to foreca,Internal - LLM Generated Cross-Domain Link
grid,system_planning,contingency_analysis_run,market_run_id,market_run_id,Market Run Id (Foreign Key),BIGINT,,trading.market_run.market_run_id,,,transactional_data,Foreign key linking to trading.market_run. Business justification: ISO/RTO operations require contingency analysis runs to be synchronized with market clearing runs (DAM/RTM). Security-constrained unit commitment and economic dispatch depend on this coordination. Rel,Internal - LLM Generated Cross-Domain Link
grid,system_planning,contingency_analysis_run,obligation_id,obligation_id,Obligation Id (Foreign Key),BIGINT,,compliance.obligation.obligation_id,,,transactional_data,Foreign key linking to compliance.obligation. Business justification: NERC TPL-001/TPL-002 standards mandate contingency analysis for transmission planning. Each analysis run must be traceable to the specific NERC obligation it satisfies for audit evidence and complianc,Internal - LLM Generated Cross-Domain Link
grid,system_planning,contingency_analysis_run,state_estimation_run_id,state_estimation_run_id,State Estimation Run Identifier,BIGINT,,grid.state_estimation_run.state_estimation_run_id,,,transactional_data,Reference to the parent state estimator solution that triggered this contingency analysis. Each CA run is executed after a converged state estimation solution.,EMS State Estimation Process
grid,system_planning,contingency_analysis_run,analysis_type,analysis_type,Contingency Analysis Type,STRING,,,,real_time|study_mode|post_event|training,transactional_data,Classification of the contingency analysis execution context. Real-time runs support live operations; study mode supports planning; post-event supports incident investigation.,EMS Operational Modes
grid,system_planning,contingency_analysis_run,base_case_mvar_mismatch,base_case_mvar_mismatch,Base Case Megavar (MVAR) Mismatch,"DECIMAL(12,3)",,,,,transactional_data,Total MVAR mismatch in the base case power flow solution before contingency evaluation. Indicates quality of reactive power balance in the state estimation input.,Power Flow Solution Quality Standards
grid,system_planning,contingency_analysis_run,base_case_mw_mismatch,base_case_mw_mismatch,Base Case Megawatt (MW) Mismatch,"DECIMAL(12,3)",,,,,transactional_data,Total MW mismatch in the base case power flow solution before contingency evaluation. Indicates quality of the state estimation input. Should be near zero for valid analysis.,Power Flow Solution Quality Standards
grid,system_planning,contingency_analysis_run,convergence_tolerance,convergence_tolerance,Convergence Tolerance Threshold,"DECIMAL(12,8)",,,,,transactional_data,The numerical convergence tolerance threshold used for power flow solutions in this contingency analysis. Smaller values provide higher accuracy but longer execution time.,IEEE Power Flow Convergence Standards
grid,system_planning,contingency_analysis_run,corrective_action_description,corrective_action_description,Corrective Action Description,STRING,,,,,transactional_data,"Description of recommended or required corrective actions to address violations detected in the contingency analysis. May include generation redispatch, switching orders, or load curtailment.",NERC TOP Operating Procedures
grid,system_planning,contingency_analysis_run,corrective_action_required,corrective_action_required,Corrective Action Required Flag,BOOLEAN,,,,,transactional_data,Indicates whether corrective actions are required based on the violations detected. Triggers operator response procedures when true.,NERC TOP Operating Plan Requirements
grid,system_planning,contingency_analysis_run,created_timestamp,created_timestamp,Record Created Timestamp,TIMESTAMP,,,,,transactional_data,Timestamp when this contingency analysis run record was first created in the system. Used for audit trail and data lineage.,Data Governance Audit Standards
grid,system_planning,contingency_analysis_run,data_source_system,data_source_system,Data Source System Name,STRING,,,,,transactional_data,Name of the source system that generated this contingency analysis run record. Typically the EMS application name and version for data lineage tracking.,Enterprise Data Integration Standards
grid,system_planning,contingency_analysis_run,ems_system_name,ems_system_name,Energy Management System (EMS) Name,STRING,,,,,transactional_data,Name or identifier of the EMS system that executed this contingency analysis run. Supports multi-EMS environments and system integration tracking.,EMS System Architecture Documentation
grid,system_planning,contingency_analysis_run,execution_duration_seconds,execution_duration_seconds,Execution Duration in Seconds,"DECIMAL(10,3)",,,,,transactional_data,Total elapsed time in seconds for the contingency analysis execution from initiation to completion. Critical for monitoring EMS performance and real-time operational requirements.,EMS Performance Monitoring Standards
grid,system_planning,contingency_analysis_run,last_updated_timestamp,last_updated_timestamp,Record Last Updated Timestamp,TIMESTAMP,,,,,transactional_data,"Timestamp when this contingency analysis run record was last modified. Tracks updates to operator acknowledgment, corrective actions, or status changes.",Data Governance Audit Standards
grid,system_planning,contingency_analysis_run,max_iterations,max_iterations,Maximum Iterations Limit,INT,,,,,transactional_data,Maximum number of iterations allowed for power flow convergence in each contingency scenario. Prevents excessive computation time for non-converging cases.,EMS Performance Configuration
grid,system_planning,contingency_analysis_run,n1_contingencies_evaluated,n1_contingencies_evaluated,N-1 Contingencies Evaluated Count,INT,,,,,transactional_data,Number of single-element (N-1) contingencies evaluated in this run. N-1 represents loss of a single transmission element.,NERC TPL-001 Category B Performance Requirements
grid,system_planning,contingency_analysis_run,n2_contingencies_evaluated,n2_contingencies_evaluated,N-2 Contingencies Evaluated Count,INT,,,,,transactional_data,Number of double-element (N-2) contingencies evaluated in this run. N-2 represents simultaneous loss of two transmission elements.,NERC TPL-001 Category C Performance Requirements
grid,system_planning,contingency_analysis_run,nerc_compliance_flag,nerc_compliance_flag,North American Electric Reliability Corporation (NERC) Compliance Flag,BOOLEAN,,,,,transactional_data,Indicates whether this contingency analysis run meets NERC TPL compliance requirements for documentation and retention. Used for regulatory audit evidence.,NERC TPL-001 Compliance Requirements
grid,system_planning,contingency_analysis_run,non_converged_contingencies,non_converged_contingencies,Non-Converged Contingencies Count,INT,,,,,transactional_data,Number of contingency scenarios that failed to converge within the iteration limit. Non-convergence may indicate severe system stress or numerical issues.,EMS Contingency Analysis Quality Metrics
grid,system_planning,contingency_analysis_run,notes,notes,Contingency Analysis Run Notes,STRING,,,,,transactional_data,"Free-text notes or comments regarding this contingency analysis run. May include operator observations, special conditions, or analysis context.",EMS Operational Documentation Standards
grid,system_planning,contingency_analysis_run,operator_acknowledged,operator_acknowledged,Operator Acknowledged Flag,BOOLEAN,,,,,transactional_data,Indicates whether the system operator has reviewed and acknowledged the contingency analysis results and any violations detected.,NERC TOP Operator Situational Awareness Requirements
